,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
125,8205-OTCHB,1,0,0,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,0,0,0,0,22,1,2,1,0,1,1,0,0,1,2,0,2,43.75,903.6,1,1,66,3099,Network reliability
126,6235-VDHOM,1,0,0,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,1,1,0,0,5,1,2,1,0,1,0,0,0,0,0,1,0,28.45,131.05,1,1,89,4099,Limited range of services
127,7783-YKGDV,1,0,0,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,1,0,0,0,12,0,1,0,1,1,1,0,0,1,0,0,2,99.7,1238.45,1,1,76,2538,Lack of affordable download/upload speed
128,5609-CEBID,1,0,0,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,1,1,0,0,20,0,1,0,0,1,1,0,0,1,0,0,0,94.1,1782.4,1,1,87,2666,Long distance charges
129,7218-HKQFK,1,0,0,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,94.2,167.5,1,1,72,3715,Don't know
130,4636-QRJKY,1,0,0,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,1,0,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,80.5,502.85,1,1,98,5032,Price too high
131,5956-VKDTT,1,0,0,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,74.35,334.8,1,1,82,5273,Product dissatisfaction
132,9412-GHEEC,1,0,0,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,0,0,0,0,40,0,1,0,0,0,1,1,1,1,0,1,2,104.8,4131.95,1,1,88,3492,Service dissatisfaction
133,0257-ZESQC,1,0,0,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,1,1,1,0,27,0,0,0,1,0,0,0,0,0,0,0,2,75.2,1929.35,1,1,99,4517,Lack of self-service on Website
134,6825-UYPFK,1,0,0,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,1,0,0,0,23,0,1,0,0,0,0,0,0,0,0,1,2,75.6,1758.6,1,1,81,2115,Network reliability
135,8397-MVTAZ,1,0,0,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,0,0,1,0,34,0,1,0,0,0,1,0,1,1,0,0,0,100.05,3480.0,1,1,72,2568,Don't know
136,9282-IZGQK,1,0,0,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,85.0,85.0,1,1,80,5679,Don't know
137,1342-JPNKI,1,0,0,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,2,86.05,834.1,1,1,85,2966,Don't know
138,2817-NTQDO,1,0,0,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,0,0,0,0,13,1,2,1,1,0,0,1,1,0,0,0,3,45.55,597.0,1,1,74,4856,Poor expertise of online support
139,6986-IJDHX,1,0,0,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,0,0,1,0,39,0,0,0,0,1,0,0,1,0,0,0,1,86.3,3266.0,1,1,98,3364,Poor expertise of phone support
140,5301-GAUUY,1,0,0,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,0,0,0,0,32,0,1,0,0,1,0,0,0,0,0,0,2,80.35,2596.15,1,1,92,5974,Competitor had better devices
141,0939-YAPAF,1,0,0,Santa Ana,92701,"33.748478, -117.858918",33.748478,-117.858918,1,0,0,0,35,0,1,0,0,0,1,0,1,1,0,0,0,100.25,3527.6,1,1,72,2744,Competitor offered higher download speeds
142,4710-FDUIZ,1,0,0,Santa Ana,92707,"33.714829, -117.872941",33.714829,-117.872941,0,0,1,0,56,0,1,0,0,1,0,0,1,1,2,1,3,100.3,5614.45,1,1,67,5170,Competitor offered more data
143,1218-VKFPE,1,0,0,Anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,1,0,1,0,12,0,0,2,2,2,2,2,2,2,0,1,1,19.0,233.55,1,1,72,3535,Competitor made better offer
144,3627-FHKBK,1,0,0,Anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,75.3,75.3,1,1,87,3244,Competitor had better devices
145,2865-TCHJW,1,0,0,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,1,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,89.2,346.2,1,1,74,5808,Competitor had better devices
146,5192-EBGOV,1,0,0,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,85.7,85.7,1,1,66,4880,Competitor offered higher download speeds
147,0719-SYFRB,1,0,0,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,1,0,0,0,12,0,1,1,1,0,1,1,0,0,0,0,1,61.65,713.75,1,1,67,5670,Competitor offered higher download speeds
148,3419-SNJJD,1,0,0,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,1,1,1,0,65,0,1,0,1,0,1,0,1,1,0,1,2,105.25,6786.4,1,1,91,4196,Competitor offered higher download speeds
149,6543-CPZMK,1,0,0,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,0,0,1,0,9,1,2,1,0,1,0,0,0,0,0,0,0,29.95,248.95,1,1,83,2573,Competitor offered more data
150,4765-OXPPD,1,0,0,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,1,0,1,0,9,0,0,1,1,1,1,1,0,0,0,1,1,65.0,663.05,1,1,76,3983,Competitor offered more data
151,1009-IRMNA,1,0,0,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,1,0,0,0,7,0,0,2,2,2,2,2,2,2,0,1,2,20.0,137.6,1,1,100,4479,Competitor offered more data
152,4554-YGZIH,1,0,0,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,0,1,1,0,49,0,1,0,0,1,0,0,0,1,0,1,3,90.05,4547.25,1,1,96,5059,Competitor made better offer
153,5099-BAILX,1,0,0,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,0,1,1,0,43,0,1,0,0,1,1,1,1,1,0,0,2,110.75,4687.9,1,1,65,2728,Competitor made better offer
154,7207-RMRDB,1,0,0,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,1,0,1,0,65,0,1,0,0,1,1,0,1,1,0,0,0,105.5,6985.65,1,1,89,5720,Competitor had better devices
155,4913-EHYUI,1,0,0,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,0,1,1,0,56,0,1,0,1,0,1,0,1,1,2,0,2,104.55,5794.65,1,1,91,6268,Competitor offered higher download speeds
156,0195-IESCP,1,0,0,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,0,0,1,0,10,0,1,0,0,0,0,0,0,1,0,0,0,85.25,855.3,1,1,75,3573,Competitor offered more data
157,4580-TMHJU,1,0,0,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921,1,0,1,0,43,0,0,1,0,0,0,0,1,0,0,1,0,56.15,2499.3,1,1,65,2152,Don't know
158,0970-ETWGE,1,0,0,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,89.55,89.55,1,1,99,4996,Competitor had better devices
159,1626-ERCMM,1,0,0,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,0,1,1,0,20,0,1,0,0,0,0,0,1,1,0,0,0,94.55,1899.65,1,1,84,5604,Competitor had better devices
160,0887-HJGAR,1,0,0,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,45.7,45.7,1,1,95,2295,Competitor offered higher download speeds
161,5644-PDMZC,1,0,0,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,1,1,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,89.5,161.5,1,1,80,2065,Competitor offered higher download speeds
162,9576-ANLXO,1,0,0,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,69.55,222.3,1,1,87,2876,Competitor offered higher download speeds
163,2024-BASKD,1,0,0,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,74.6,74.6,1,1,94,3860,Competitor offered more data
164,4160-AMJTL,1,0,0,Fellows,93224,"35.215731, -119.57013",35.215731,-119.57013,1,1,0,0,8,0,0,2,2,2,2,2,2,2,0,1,0,19.65,164.3,1,1,83,5432,Competitor offered more data
165,4464-JCOLN,1,0,0,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,1,1,19.85,35.9,1,1,68,2362,Competitor offered more data
166,5650-VDUDS,1,0,0,Kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,1,24.25,96.05,1,1,93,2038,Competitor made better offer
167,7538-GWHML,1,0,0,Lemon Cove,93244,"36.462671, -118.997291",36.462671,-118.997291,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,69.65,145.15,1,1,80,2323,Competitor made better offer
168,3859-CVCET,1,0,0,Lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,1,45.65,191.05,1,1,78,2864,Competitor had better devices
169,3276-HDUEG,1,0,0,Maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,75.05,75.05,1,1,78,4838,Competitor offered higher download speeds
170,0823-HSCDJ,1,0,0,Onyx,93255,"35.676978, -118.101378",35.676978,-118.101378,0,1,0,0,52,1,2,1,0,1,0,0,1,1,0,0,0,49.15,2550.9,1,1,90,5597,Competitor offered more data
171,0822-GAVAP,1,0,0,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,1,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,0,34.7,62.25,1,1,65,3146,Competitor made better offer
172,1448-PWKYE,1,0,0,Shafter,93263,"35.490705, -119.286833",35.490705,-119.286833,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,80.0,80.0,1,1,88,2046,Competitor had better devices
173,0067-DKWBL,1,0,0,Tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,49.25,91.1,1,1,89,3475,Competitor had better devices
174,2276-YDAVZ,1,0,0,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,75.1,270.7,1,1,69,4965,Competitor offered higher download speeds
175,5896-NPFWW,1,0,0,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,50.15,168.15,1,1,86,3273,Competitor offered higher download speeds
176,7133-VBDCG,1,0,0,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,1,0,0,0,25,0,0,0,1,1,0,0,0,0,0,0,2,79.85,2015.35,1,1,85,4535,Competitor offered higher download speeds
177,1029-QFBEN,1,0,0,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,1,19.55,19.55,1,1,66,3556,Competitor offered more data
178,4952-YSOGZ,1,0,0,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,1,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,85.95,381.3,1,1,74,5640,Competitor offered more data
179,1589-AGTLK,1,0,0,Lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,45.35,141.5,1,1,67,2450,Competitor offered more data
180,5244-IRFIH,1,0,0,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,0,1,1,0,33,0,1,0,0,0,0,0,1,1,0,0,0,94.5,3105.55,1,1,96,4333,Competitor made better offer
181,2684-EIWEO,1,0,0,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741,1,1,0,0,30,0,1,0,1,1,1,0,0,0,0,1,3,91.7,2758.15,1,1,97,2482,Competitor made better offer
182,6439-GTPCA,1,0,0,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,1,0,0,0,45,0,1,0,0,0,1,1,0,0,0,0,0,87.25,3941.7,1,1,73,5269,Competitor had better devices
183,5138-WVKYJ,1,0,0,Mojave,93501,"35.097323, -118.171288",35.097323,-118.171288,0,0,0,0,10,0,1,0,1,0,0,0,1,1,0,1,0,98.55,1008.55,1,1,80,3658,Competitor offered higher download speeds
184,6683-VLCTZ,1,0,0,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641,0,1,0,0,20,0,1,0,0,0,1,0,1,1,0,0,0,98.55,1842.8,1,1,92,5444,Competitor offered more data
185,2189-WWOEW,1,0,0,Keene,93531,"35.214982, -118.59049",35.214982,-118.59049,1,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,2,85.9,1269.55,1,1,96,3579,Don't know
186,1894-IGFSG,1,0,0,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,1,0,0,0,22,0,0,0,0,0,0,0,1,1,0,1,0,89.25,1907.85,1,1,82,3161,Competitor had better devices
187,7379-POKDZ,1,0,0,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70.3,208.85,1,1,66,3038,Competitor had better devices
188,0236-HFWSV,1,0,0,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,0,0,0,0,15,0,1,0,0,0,0,0,1,1,0,0,0,93.35,1444.65,1,1,77,5264,Competitor offered higher download speeds
189,3900-AQPHZ,1,0,0,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,1,0,0,0,1,0,0,2,2,2,2,2,2,2,0,1,1,19.9,19.9,1,1,100,4248,Competitor offered higher download speeds
190,5842-POCOP,1,0,0,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,1,0,1,0,5,0,0,0,1,0,1,0,0,1,0,0,1,88.9,454.15,1,1,79,4356,Competitor offered higher download speeds
191,2037-XJFUP,1,0,0,Ridgecrest,93555,"35.603913, -117.67828",35.603913,-117.67828,0,0,1,0,33,0,0,0,0,0,1,0,1,1,2,0,0,95.8,3036.75,1,1,76,4161,Competitor offered more data
192,7314-OXENN,1,0,0,Trona,93562,"35.74837, -117.384948",35.74837,-117.384948,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,82.0,184.65,1,1,97,3051,Competitor offered more data
193,0322-CHQRU,1,0,0,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,45.35,89.5,1,1,81,3478,Competitor offered more data
194,4678-DVQEO,1,0,0,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,52.2,52.2,1,1,71,4138,Competitor made better offer
195,0691-IFBQW,1,0,0,Biola,93606,"36.798882, -120.019511",36.798882,-120.019511,1,1,0,0,46,0,1,0,1,1,1,0,1,1,2,0,0,110.0,4874.8,1,1,81,2403,Competitor made better offer
196,3009-JWMPU,1,0,0,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,0,0,0,0,62,0,1,0,0,0,1,0,1,1,2,0,0,96.75,6125.4,1,1,92,5016,Attitude of service provider
197,1450-GALXR,1,0,0,Friant,93626,"37.027663, -119.69056",37.027663,-119.69056,1,0,0,0,10,0,1,0,0,0,0,1,1,1,0,0,0,98.5,1058.25,1,1,74,5184,Attitude of service provider
198,3138-BKYAV,1,0,0,Kerman,93630,"36.727418, -120.123526",36.727418,-120.123526,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,85.35,489.45,1,1,75,4694,Attitude of service provider
199,4289-DTDKW,1,0,0,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,0,0,1,0,40,0,1,0,0,1,0,0,1,1,0,0,0,101.3,4113.1,1,1,70,2576,Attitude of support person
200,1820-TQVEV,1,0,0,Madera,93638,"37.004068, -119.930027",37.004068,-119.930027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.55,69.55,1,1,76,3042,Attitude of support person
201,2239-JALAW,1,0,0,Mendota,93640,"36.687292, -120.437354",36.687292,-120.437354,0,0,0,0,58,0,1,0,0,1,1,0,1,1,2,0,2,103.25,6017.65,1,1,74,6105,Attitude of support person
202,4853-RULSV,1,0,0,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,0,0,0,0,70,0,1,0,1,0,0,1,1,1,1,0,3,104.0,7250.15,1,1,80,4544,Attitude of service provider
203,6275-YDUVO,1,0,0,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,86.2,178.7,1,1,95,2969,Attitude of service provider
204,0115-TFERT,1,0,0,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,0,0,1,0,21,0,1,0,0,1,1,1,1,1,0,0,0,111.2,2317.1,1,1,89,4123,Attitude of service provider
205,2311-QYMUQ,1,0,0,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,1,0,1,0,16,0,0,0,0,1,1,0,1,0,0,0,3,89.45,1430.25,1,1,73,3696,Attitude of support person
206,3643-AHCFP,1,0,0,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,0,1,1,0,7,0,1,0,0,0,0,0,1,1,0,0,2,95.6,644.35,1,1,83,3265,Competitor made better offer
207,3104-OWCGK,1,0,0,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,0,0,1,0,60,0,0,0,0,1,1,0,1,0,2,1,0,90.95,5453.4,1,1,76,4111,Moved
208,9101-BWFSS,1,0,0,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,1,0,1,0,50,0,1,0,1,1,0,1,1,1,2,1,0,108.55,5610.7,1,1,82,4274,Moved
209,9231-ZJYAM,1,0,0,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,78.85,292.8,1,1,72,5301,Moved
210,6982-SSHFK,1,0,0,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,44.4,44.4,1,1,89,3522,Competitor offered higher download speeds
211,0727-BMPLR,1,0,0,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,1,1,0,0,55,0,1,0,0,0,1,0,1,1,2,0,0,100.0,5509.3,1,1,83,5679,Competitor offered higher download speeds
212,1038-ZAGBI,1,0,0,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,1,0,1,0,12,0,0,2,2,2,2,2,2,2,2,1,2,19.8,229.6,1,1,94,2653,Competitor offered higher download speeds
213,3027-ZTDHO,1,0,0,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,89.9,89.9,1,1,80,5951,Don't know
214,2382-BCKQJ,1,0,0,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,1,0,0,0,62,0,1,0,0,0,1,0,1,1,2,0,0,100.15,6413.65,1,1,91,5600,Competitor offered higher download speeds
215,2207-NHRJK,1,0,0,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,50.8,50.8,1,1,85,3718,Competitor offered higher download speeds
216,0947-MUGVO,1,0,0,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,0,1,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,73.65,1463.5,1,1,95,5849,Competitor offered higher download speeds
217,9944-HKVVB,1,0,0,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,1,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,95.1,307.4,1,1,77,5861,Competitor offered higher download speeds
218,4124-MMETB,1,0,0,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,0,0,0,0,22,0,1,0,0,0,0,0,1,1,0,0,3,94.65,2104.55,1,1,85,3665,Competitor offered higher download speeds
219,3671-SHRSP,1,0,0,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398,0,0,1,0,4,0,0,0,0,0,1,1,0,0,0,0,1,80.6,319.15,1,1,86,3080,Competitor offered more data
220,3313-QKNKB,1,0,0,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,0,0,1,0,59,0,1,0,0,0,0,0,0,1,2,1,0,85.55,5084.65,1,1,80,6304,Competitor offered more data
221,5073-WXOYN,1,0,0,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,1,0,0,0,60,1,2,1,0,1,0,0,1,1,0,0,0,50.8,3027.4,1,1,67,4941,Competitor offered more data
222,0207-MDKNV,1,0,0,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202,1,0,0,0,15,0,0,0,1,0,1,1,1,1,0,1,0,105.1,1582.75,1,1,84,2122,Competitor made better offer
223,9851-KIELU,1,0,0,Loma Mar,94021,"37.266388, -122.26308",37.266388,-122.26308,0,0,0,0,10,0,0,0,1,1,1,1,1,1,0,0,0,110.1,1043.3,1,1,76,5803,Competitor made better offer
224,3908-BLSYF,1,0,0,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,1,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,0,83.9,497.55,1,1,97,3962,Price too high
225,7549-MYGPK,1,0,0,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,1,0,1,0,63,0,1,0,1,1,1,0,1,0,0,0,0,100.55,6215.35,1,1,79,5413,Price too high
226,3804-RVTGV,1,0,0,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947,0,0,1,0,50,0,1,0,0,1,1,0,1,1,0,0,2,103.85,5017.9,1,1,100,5812,Price too high
227,9227-LUNBG,1,0,0,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,24.6,24.6,1,1,76,5768,Price too high
228,4315-MURBD,1,0,0,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,1,0,0,0,12,0,0,0,1,0,0,1,1,1,0,0,2,98.9,1120.95,1,1,71,5559,Price too high
229,9734-YWGEX,1,0,0,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,1,0,0,0,9,0,1,0,0,0,1,0,1,1,0,1,3,98.3,923.5,1,1,81,2954,Price too high
230,2719-BDAQO,1,0,0,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,0,0,0,0,17,0,0,0,1,0,0,0,1,1,0,1,0,93.85,1625.65,1,1,93,4940,Price too high
231,0781-LKXBR,1,0,0,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,0,1,0,0,9,0,1,0,0,0,1,0,1,1,0,0,0,100.5,918.6,1,1,70,4038,Price too high
232,1907-UBQFC,1,0,0,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,72.85,688.65,1,1,99,3189,Price too high
233,6513-EECDB,1,0,0,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,73.55,73.55,1,1,94,4369,Price too high
234,7074-IEVOJ,1,0,0,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,79.4,205.05,1,1,91,3501,Product dissatisfaction
235,9625-QSTYE,1,0,0,San Francisco,94131,"37.746699, -122.442833",37.746699,-122.442833,1,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,81.15,952.3,1,1,79,4806,Service dissatisfaction
236,4750-ZRXIU,1,0,0,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,1,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,84.6,360.1,1,1,83,2467,Lack of self-service on Website
237,6400-BWQKW,1,0,0,San Mateo,94402,"37.556634, -122.317723",37.556634,-122.317723,1,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,79.05,434.5,1,1,99,3263,Network reliability
238,6680-WKXRZ,1,0,0,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,74.4,215.8,1,1,97,2054,Don't know
239,7028-DVOIQ,1,0,0,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,0,1,0,0,35,0,1,0,0,0,1,0,1,1,0,0,0,99.05,3395.8,1,1,82,2074,Don't know
240,4208-UFFGW,1,0,0,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,44.95,85.15,1,1,84,5900,Don't know
241,9448-REEVD,1,0,0,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3,44.7,44.7,1,1,74,3700,Don't know
242,9117-SHLZX,1,0,0,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,45.7,45.7,1,1,72,3571,Poor expertise of phone support
243,9889-TMAHG,1,0,0,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,0,1,0,0,8,0,0,0,1,0,0,1,1,1,0,1,3,100.3,832.35,1,1,74,5084,Competitor had better devices
244,4541-RMRLG,1,0,0,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796,0,0,0,0,7,0,0,2,2,2,2,2,2,2,0,1,0,19.25,112.3,1,1,82,4489,Competitor offered higher download speeds
245,3158-MOERK,1,0,0,Hayward,94545,"37.62984, -122.120843",37.62984,-122.120843,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,96.0,174.8,1,1,83,3391,Competitor offered more data
246,7294-TMAOP,1,0,0,Castro Valley,94546,"37.708327, -122.083473",37.708327,-122.083473,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,90.55,90.55,1,1,72,2627,Competitor made better offer
247,8919-FYFQZ,1,0,0,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,0,1,1,0,44,1,2,1,0,1,0,0,0,0,0,0,0,30.35,1359.7,1,1,96,4829,Competitor had better devices
248,2834-JRTUA,1,0,0,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432,0,0,0,0,71,0,1,0,1,0,1,1,1,1,1,0,0,108.05,7532.15,1,1,81,5200,Competitor had better devices
249,5875-YPQFJ,1,0,0,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.9,69.9,1,1,84,5367,Competitor offered higher download speeds
250,6646-QVXLR,1,0,0,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,0,1,1,0,62,0,1,0,0,1,1,0,1,1,2,0,0,103.75,6383.35,1,1,91,5052,Competitor offered higher download speeds
